pmid,autor,nombres_originales,n_filiaciones,filiacion_ids
39442808,Gomez F,"[""Gomez Fernando D""]",1,"[""aff_d522327b0a5450a3""]"
39442808,Martinez N,"[""Martínez Nora A""]",1,"[""aff_6815b0361f0fd9c1""]"
39442808,Reppetti J,"[""Reppetti Julieta""]",1,"[""aff_6815b0361f0fd9c1""]"
39442808,Sacerdoti F,"[""Sacerdoti Flavia""]",1,"[""aff_d522327b0a5450a3""]"
39461007,Barril C,"[""Barril Camila""]",1,"[""aff_5d00eb3574c5d1f4""]"
39461007,Cebral E,"[""Cebral Elisa""]",1,"[""aff_51e0d132e340fbf6""]"
39461007,Damiano A,"[""Damiano Alicia E""]",1,"[""aff_bbfe76aa2210eb14""]"
39461007,Gualdoni G,"[""Gualdoni Gisela Soledad""]",1,"[""aff_5d00eb3574c5d1f4""]"
39485629,Capurro C,"[""Capurro Claudia""]",2,"[""aff_51aeaff5e5e3b3d9"", ""aff_5d7553c4e919cc25""]"
39485629,Cocca M,"[""Cocca María Azul""]",2,"[""aff_51aeaff5e5e3b3d9"", ""aff_5d7553c4e919cc25""]"
39485629,Cutrera N,"[""Cutrera Nicolás""]",2,"[""aff_51aeaff5e5e3b3d9"", ""aff_5d7553c4e919cc25""]"
39485629,Di Giusto G,"[""Di Giusto Gisela""]",2,"[""aff_51aeaff5e5e3b3d9"", ""aff_5d7553c4e919cc25""]"
39485629,Ford P,"[""Ford Paula""]",2,"[""aff_51aeaff5e5e3b3d9"", ""aff_5d7553c4e919cc25""]"
39485629,Molina Ponce T,"[""Molina Ponce Tomás""]",2,"[""aff_51aeaff5e5e3b3d9"", ""aff_5d7553c4e919cc25""]"
39485629,Netti V,"[""Netti Vanina""]",2,"[""aff_4eb846c189333edf"", ""aff_eaad9813b8a354b3""]"
39553573,Arenas-Mosquera D,"[""Arenas-Mosquera D""]",1,"[""aff_e5d64dc8908f15e1""]"
39553573,Cangelosi A,"[""Cangelosi A""]",1,"[""aff_dd369be1dcc731ce""]"
39553573,Cerny N,"[""Cerny N""]",2,"[""aff_00dd5270a70efe18"", ""aff_67c9c317fe4b259d""]"
39553573,De Marzi M,"[""De Marzi M""]",1,"[""aff_d29cf10ab11dee9b""]"
39553573,Geoghegan P,"[""Geoghegan P A""]",1,"[""aff_dd369be1dcc731ce""]"
39553573,Goldstein J,"[""Goldstein J""]",1,"[""aff_e5d64dc8908f15e1""]"
39553573,Malchiodi E,"[""Malchiodi E L""]",1,"[""aff_74da111b63a2417e""]"
39553573,Pinto A,"[""Pinto A""]",1,"[""aff_e5d64dc8908f15e1""]"
39833563,Belforte J,"[""Belforte Juan E""]",2,"[""aff_2defcc597060fc62"", ""aff_d265d836c74a6a6b""]"
39833563,Bello E,"[""Bello Estefanía P""]",2,"[""aff_08e828390736715f"", ""aff_cf056aad41458a89""]"
39833563,Gomez Acosta M,"[""Gomez Acosta Martina""]",2,"[""aff_51ad578f18c547a8"", ""aff_611932da19df87e0""]"
39833563,Uehara J,"[""Uehara Juan M""]",2,"[""aff_51ad578f18c547a8"", ""aff_611932da19df87e0""]"
39851628,Arini P,"[""Arini Pedro D""]",2,"[""aff_bc70c78588b67e6b"", ""aff_d999260a07edd193""]"
39851628,Rosso O,"[""Rosso Osvaldo A""]",2,"[""aff_a96b1ec6159add56"", ""aff_f617c31b55166e1b""]"
39851628,Valverde E,"[""Valverde Esteban R""]",2,"[""aff_08b48b366bbd1b54"", ""aff_d999260a07edd193""]"
39851628,Vampa V,"[""Vampa Victoria""]",1,"[""aff_a343e967c77ce89e""]"
39853576,Arias S,"[""Arias Sergio""]",1,"[""aff_b7dde8ab999af33e""]"
39853576,Azpiazu M,"[""Azpiazu Mikel""]",1,"[""aff_c905806002bbb57e""]"
39853576,Perez-Chada D,"[""Pérez-Chada Daniel""]",1,"[""aff_c18172ec0f75eeb6""]"
39853576,Schonfeld D,"[""Schonfeld Daniel""]",1,"[""aff_f7597be7af016f8a""]"
39853576,Solomons D,"[""Solomons Daniel""]",2,"[""aff_305c528cd4ad1af7"", ""aff_a9fbe87ab8c5c59d""]"
39853576,Vigo D,"[""Vigo Daniel E""]",1,"[""aff_a2a3f449b2cdcf8f""]"
39855537,Arredondo S,"[""Arredondo Sebastián B""]",1,"[""aff_c2fb94e6e602a872""]"
39855537,Belforte J,"[""Belforte Juan E""]",1,"[""aff_5a513b70fc8f0d0a""]"
39855537,Chavez A,"[""Chávez Andrés E""]",1,"[""aff_0954eb3b22360885""]"
39855537,Estay S,"[""Estay Sebastián F""]",1,"[""aff_ef43751fd207a594""]"
39855537,Fuenzalida M,"[""Fuenzalida Marco""]",1,"[""aff_ee7a0be276b4860e""]"
39855537,Garcia-Rojas F,"[""García-Rojas Francisca""]",1,"[""aff_f28a6afaf1be9b2c""]"
39855537,Santander O,"[""Santander Odra""]",1,"[""aff_857aec0595b3510a""]"
39855537,Varela-Nallar L,"[""Varela-Nallar Lorena""]",1,"[""aff_6a6bf79b128f89cc""]"
39947439,Granado N,"[""Granado Noelia""]",1,"[""aff_f133df0c9a3248ec""]"
39947439,Mendieta L,"[""Mendieta Liliana""]",1,"[""aff_f133df0c9a3248ec""]"
39947439,Moratalla R,"[""Moratalla Rosario""]",1,"[""aff_f8f2545050fd40bb""]"
39947439,Murer M,"[""Murer Mario Gustavo""]",1,"[""aff_4cca83c5c47772b9""]"
39947439,Tizabi Y,"[""Tizabi Yousef""]",1,"[""aff_4c02661503b41453""]"
39955250,Castro Parodi M,"[""Castro Parodi Mauricio""]",1,"[""aff_4d9956390ce3bfe3""]"
39955250,Damiano A,"[""Damiano Alicia E""]",1,"[""aff_f1c7233257fb031f""]"
39955250,Fernandez N,"[""Fernandez Nazarena""]",1,"[""aff_e27247cfffa955e9""]"
39955250,Medina Y,"[""Medina Yollyseth""]",1,"[""aff_f8b2886174515bd2""]"
39955250,Sierra M,"[""Sierra Matías N""]",1,"[""aff_e27247cfffa955e9""]"
40012853,Alipio P,"[""Alipio Pinto""]",1,"[""aff_3d8223fbb96e1135""]"
40012853,Fabian L,"[""Fabián Loidl C""]",1,"[""aff_8da25903baeb78f7""]"
40012853,Jorge G,"[""Jorge Goldstein""]",1,"[""aff_3d8223fbb96e1135""]"
40451786,Barba V,"[""Barba Virginia""]",1,"[""aff_ca9211e29e55d7d6""]"
40451786,Bortman G,"[""Bortman Guillermo""]",1,"[""aff_ca9211e29e55d7d6""]"
40451786,Capurro C,"[""Capurro Claudia""]",1,"[""aff_7fbc18d50da60faa""]"
40451786,Di Benedetto S,"[""Di Benedetto Sarah""]",1,"[""aff_3d7aa84cd5afe69d""]"
40451786,Ferreyra R,"[""Ferreyra Raúl""]",1,"[""aff_ca9211e29e55d7d6""]"
40451786,Izurieta M,"[""Izurieta Marcelo""]",1,"[""aff_ca9211e29e55d7d6""]"
40451786,Piazza A,"[""Piazza Antonio""]",1,"[""aff_ca9211e29e55d7d6""]"
40451786,Politi M,"[""Politi María Teresa""]",1,"[""aff_7fbc18d50da60faa""]"
40527250,Alicia D,"[""Alicia Damiano""]",1,"[""aff_84d7fd1c09ce8882""]"
40527250,German G,"[""Germán Gornalusse""]",1,"[""aff_203b3a8e5a498a35""]"
40527250,Mariana F,"[""Mariana Farina""]",1,"[""aff_8a51e2e5a72197eb""]"
40527250,Nora M,"[""Nora Martínez""]",1,"[""aff_3ac5c6f57b74ba5a""]"
40527250,Reppetti J,"[""Reppetti Julieta""]",1,"[""aff_23868cf4421c32c1""]"
40527250,Tomas E,"[""Tomás Etcheverry""]",1,"[""aff_8a51e2e5a72197eb""]"
40553107,Murer M,"[""Murer Mario Gustavo""]",2,"[""aff_2e5420e0a1047618"", ""aff_7c732adf1e570f60""]"
40553107,Paz R,"[""Paz Rodrigo Manuel""]",2,"[""aff_2e5420e0a1047618"", ""aff_d4d1b4ef7738e07d""]"
40553107,Rela L,"[""Rela Lorena""]",2,"[""aff_2e5420e0a1047618"", ""aff_7c732adf1e570f60""]"
40553107,Sanchez Armijos K,"[""Sanchez Armijos Kianny Miroslava""]",1,"[""aff_2e5420e0a1047618""]"
40553107,Stahl A,"[""Stahl Agostina Mónica""]",1,"[""aff_2e5420e0a1047618""]"
40553107,Tubert C,"[""Tubert Cecilia""]",1,"[""aff_2e5420e0a1047618""]"
40577142,Di Ciano L,"[""Di Ciano Luis""]",2,"[""aff_320455ea214b3afe"", ""aff_d0bcddafd54786ee""]"
40577142,Ibarra F,"[""Ibarra Fernando R""]",2,"[""aff_07a7d8ddbf990adc"", ""aff_320455ea214b3afe""]"
40577142,Vlachovsky S,"[""Vlachovsky Sandra G""]",2,"[""aff_7be356d8a2c9fa2e"", ""aff_b5a4005c183ba476""]"
40587395,Balestracci A,"[""Balestracci Alejandro""]",1,"[""aff_d36f9fb57a2cfc52""]"
40587395,Fischer Sigel L,"[""Fischer Sigel Lilian K""]",1,"[""aff_4d0445d02e05a569""]"
40587395,Ibarra C,"[""Ibarra Cristina""]",1,"[""aff_e107406efa5a9ea8""]"
40587395,Sanchez D,"[""Sánchez Daiana S""]",1,"[""aff_4d0445d02e05a569""]"
40587395,Silberstein C,"[""Silberstein Claudia""]",1,"[""aff_d217b3c35480b320""]"
40595449,Boccaccio G,"[""Boccaccio Graciela L""]",3,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384"", ""aff_eb66b7d79751c0d5""]"
40595449,Borrat A,"[""Borrat Agustina G""]",2,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384""]"
40595449,Evangelisti F,"[""Evangelisti Fermín""]",2,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384""]"
40595449,Katz M,"[""Katz Maximiliano J""]",2,"[""aff_b85e955d3843554c"", ""aff_bb59763f8d8b0187""]"
40595449,Melani M,"[""Melani Mariana""]",3,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384"", ""aff_eb66b7d79751c0d5""]"
40595449,Perez-Pandolfo S,"[""Perez-Pandolfo Sebastián""]",2,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384""]"
40595449,Peters T,"[""Peters Tomás""]",2,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384""]"
40595449,Rodriguez F,"[""Rodríguez Felipe""]",2,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384""]"
40595449,Sommario N,"[""Sommario Natalia""]",2,"[""aff_5c85927a9e37cc3d"", ""aff_c0f4b8b9686a3384""]"
40595449,Wappner P,"[""Wappner Pablo""]",3,"[""aff_2fe6d617a93437db"", ""aff_4d53c44c100a038c"", ""aff_f5e4111a6396909f""]"
40603573,Acevedo J,"[""Acevedo Julieta M""]",1,"[""aff_5cc17ba9a3be32b3""]"
40603573,Katz M,"[""Katz Maximiliano J""]",2,"[""aff_0864a01dd26b2da3"", ""aff_f1ddb25373081fda""]"
40603573,Melani M,"[""Melani Mariana""]",3,"[""aff_3f04655630a87f51"", ""aff_5cc17ba9a3be32b3"", ""aff_82efff6c0763a986""]"
40603573,Perez-Perri J,"[""Perez-Perri Joel I""]",1,"[""aff_905ec077e2735c31""]"
40603573,Sorianello E,"[""Sorianello Eleonora""]",1,"[""aff_293851581585c31e""]"
40603573,Wappner P,"[""Wappner Pablo""]",3,"[""aff_3beb38a791af4687"", ""aff_84d60a0f2c172882"", ""aff_c19da172802ef94f""]"
40617562,Goldstein J,"[""Goldstein Jorge""]",1,"[""aff_3fad717c7c0a9562""]"
40617562,Igaz L,"[""Igaz Lionel M""]",1,"[""aff_d7e6d6b0421e0458""]"
40617562,Miret N,"[""Miret Noelia V""]",1,"[""aff_04209ae6772bdd1b""]"
40617562,Pinto A,"[""Pinto Alipio""]",1,"[""aff_3fad717c7c0a9562""]"
40617562,Ramos Aloi A,"[""Ramos Aloi Ana Belen""]",1,"[""aff_3fad717c7c0a9562""]"
40617562,Randi A,"[""Randi Andrea S""]",1,"[""aff_fee90322d14f8974""]"
40617562,Vassallu F,"[""Vassallu Florencia""]",1,"[""aff_d7e6d6b0421e0458""]"
40642510,Abad C,"[""Abad Cilia""]",1,"[""aff_7c90cc7f36ca1c40""]"
40642510,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_36bf9922da4ec2cc"", ""aff_4248175a9555565b""]"
40642510,Farina M,"[""Farina Mariana""]",1,"[""aff_05111e08ca7b6bf2""]"
40642510,Marin R,"[""Marín Reinaldo""]",1,"[""aff_9960a8370a659d14""]"
40744730,De Pino G,"[""De Pino Gabriela""]",1,"[""aff_2b6e40460f25a0af""]"
40744730,Deleglise A,"[""Deleglise Alvaro""]",1,"[""aff_de675b046b71336d""]"
40744730,Della-Maggiore V,"[""Della-Maggiore Valeria""]",3,"[""aff_2b6e40460f25a0af"", ""aff_40d9ca977897692c"", ""aff_6caf3626b4429618""]"
40744730,Griffa G,"[""Griffa Guillermina""]",1,"[""aff_de675b046b71336d""]"
40744730,Jacobacci F,"[""Jacobacci Florencia""]",1,"[""aff_de675b046b71336d""]"
40744730,Solano A,"[""Solano Agustin""]",1,"[""aff_de675b046b71336d""]"
40766632,Igaz L,"[""Igaz Lionel Muller""]",2,"[""aff_ad79c99e60df3b18"", ""aff_f02ac9398e504504""]"
40766632,Lacour A,"[""Lacour Ailín""]",1,"[""aff_b283fbf9bf253fc9""]"
40766632,Rayes D,"[""Rayes Diego""]",1,"[""aff_b283fbf9bf253fc9""]"
40766632,Vassallu F,"[""Vassallu Florencia""]",2,"[""aff_ad79c99e60df3b18"", ""aff_f02ac9398e504504""]"
40882494,Damiano A,"[""Damiano A""]",1,"[""aff_84d7fd1c09ce8882""]"
40882494,Etcheverry T,"[""Etcheverry T""]",1,"[""aff_8a51e2e5a72197eb""]"
40882494,Farina M,"[""Farina M""]",1,"[""aff_8a51e2e5a72197eb""]"
40882494,Gornalusse G,"[""Gornalusse G""]",1,"[""aff_2cf1eb064e9a077e""]"
40882494,Martinez N,"[""Martínez N""]",1,"[""aff_3ac5c6f57b74ba5a""]"
40882494,Reppetti J,"[""Reppetti J""]",1,"[""aff_23868cf4421c32c1""]"
40976751,Borbely A,"[""Borbely Alexandre""]",1,"[""aff_308e979de150e66e""]"
40976751,Damiano A,"[""Damiano Alicia E""]",1,"[""aff_826faa5c5325ce0d""]"
40976751,Giachini F,"[""Giachini Fernanda""]",1,"[""aff_487a4ddbb1be4ebc""]"
41014673,Castro Parodi M,"[""Castro Parodi Mauricio""]",1,"[""aff_f8b2886174515bd2""]"
41014673,Damiano A,"[""Damiano Alicia E""]",1,"[""aff_826faa5c5325ce0d""]"
41014673,Di Paola M,"[""Di Paola Mauricio""]",1,"[""aff_4d9956390ce3bfe3""]"
41014673,Fernandez N,"[""Fernández Nazarena""]",1,"[""aff_7d0f4343f6c458b6""]"
41014673,Reynoso M,"[""Reynoso Mariano""]",1,"[""aff_4d9956390ce3bfe3""]"
41014673,Sierra M,"[""Sierra Matías N""]",1,"[""aff_7d0f4343f6c458b6""]"
41040166,Della-Maggiore V,"[""Della-Maggiore Valeria""]",3,"[""aff_66c73a8ce5a882d9"", ""aff_9d17263d51f9eea6"", ""aff_f41f4680c2307ace""]"
41040166,Griffa G,"[""Griffa Guillermina""]",1,"[""aff_66c73a8ce5a882d9""]"
41040166,Huang S,"[""Huang Susie Y""]",1,"[""aff_80edbfc28e9f1eee""]"
41040166,Lee H,"[""Lee Hong-Hsi""]",1,"[""aff_80edbfc28e9f1eee""]"
41040166,Palombo M,"[""Palombo Marco""]",1,"[""aff_59d70d8d4a329a0d""]"
41040166,Yeffal A,"[""Yeffal Abraham""]",1,"[""aff_66c73a8ce5a882d9""]"
41183746,Garcia-Verdugo M,"[""Garcia-Verdugo Mario""]",1,"[""aff_f133df0c9a3248ec""]"
41183746,Gustincich S,"[""Gustincich Stefano""]",1,"[""aff_c01ba80b7a2f6a80""]"
41183746,Jercog P,"[""Jercog Pablo""]",1,"[""aff_f133df0c9a3248ec""]"
41183746,Lanciego J,"[""Lanciego Jose L""]",1,"[""aff_c48dbb27d6bc9634""]"
41183746,Moratalla R,"[""Moratalla Rosario""]",1,"[""aff_f8f2545050fd40bb""]"
41183746,Murer M,"[""Murer Mario Gustavo""]",1,"[""aff_4cca83c5c47772b9""]"
41183746,Rodriguez-Martin P,"[""Rodríguez-Martín Pilar""]",1,"[""aff_b3cb2146fe063764""]"
41208638,Bochicchio P,"[""Bochicchio Pablo""]",1,"[""aff_328c6697b101faf3""]"
41208638,Bodin D,"[""Bodín Diego H""]",1,"[""aff_328c6697b101faf3""]"
41208638,Bongiovanni V,"[""Bongiovanni Vinicius""]",2,"[""aff_8d23ad52c9feccfa"", ""aff_e20f984e26c57db0""]"
41208638,Correale J,"[""Correale Jorge D""]",2,"[""aff_b879c9e3d0a6a199"", ""aff_fabd853f7c70ec55""]"
41208638,Galo A,"[""Galo Azul""]",2,"[""aff_8d23ad52c9feccfa"", ""aff_e20f984e26c57db0""]"
41208638,Katz M,"[""Katz Maximiliano J""]",2,"[""aff_8d23ad52c9feccfa"", ""aff_e20f984e26c57db0""]"
41208638,Marcora M,"[""Marcora María S""]",1,"[""aff_b879c9e3d0a6a199""]"
41208638,Pagani M,"[""Pagani Mario R""]",2,"[""aff_8d23ad52c9feccfa"", ""aff_e20f984e26c57db0""]"
41208638,Pasquini J,"[""Pasquini Juana M""]",1,"[""aff_b879c9e3d0a6a199""]"
41242030,Alvarez A,"[""Alvarez Anny""]",1,"[""aff_43759fdfe7074ebf""]"
41242030,Ayala-Ramirez P,"[""Ayala-Ramírez Paola""]",1,"[""aff_0b32686ff7c79632""]"
41242030,Cardona P,"[""Cardona Paula""]",1,"[""aff_43759fdfe7074ebf""]"
41242030,Damiano A,"[""Damiano Alicia E""]",1,"[""aff_5d22ed88967c7d0e""]"
41242030,Garcia-Robles R,"[""García-Robles Reggie""]",1,"[""aff_0481bba69fd0c0a4""]"
41242030,Palacios D,"[""Palacios Daniel""]",1,"[""aff_43759fdfe7074ebf""]"
41423699,Bademosi A,"[""Bademosi Adekunle T""]",1,"[""aff_f1035155a57362ca""]"
41423699,Blizzard C,"[""Blizzard Catherine A""]",2,"[""aff_2d8900d2768afa78"", ""aff_be316785d21178b9""]"
41423699,Brown-Wright H,"[""Brown-Wright Heledd""]",1,"[""aff_f1035155a57362ca""]"
41423699,Cao M,"[""Cao Maize C""]",1,"[""aff_2c7f8897d11435f4""]"
41423699,Chang M,"[""Chang Mu Sheen""]",3,"[""aff_93e230e73595ef31"", ""aff_cf2f6dce46d7c2a1"", ""aff_f1035155a57362ca""]"
41423699,Chye Y,"[""Chye Yi Jia""]",3,"[""aff_4a7a18d8f37dd23e"", ""aff_93e230e73595ef31"", ""aff_f1035155a57362ca""]"
41423699,Harutyunyan A,"[""Harutyunyan Anna""]",2,"[""aff_93e230e73595ef31"", ""aff_cf2f6dce46d7c2a1""]"
41423699,Igaz L,"[""Igaz Lionel M""]",2,"[""aff_4692ada1b2336e9a"", ""aff_51ad578f18c547a8""]"
41423699,Luan W,"[""Luan Wei""]",1,"[""aff_f1035155a57362ca""]"
41423699,Madrid San Martin L,"[""Madrid San Martin Lidia""]",1,"[""aff_f1035155a57362ca""]"
41423699,Robinson K,"[""Robinson Katherine J""]",2,"[""aff_93e230e73595ef31"", ""aff_cf2f6dce46d7c2a1""]"
41423699,San Gil R,"[""San Gil Rebecca""]",3,"[""aff_3a26936a62e60903"", ""aff_918ec50751c2e4d7"", ""aff_a0c82f8177ce87ae""]"
41423699,Scotter E,"[""Scotter Emma L""]",1,"[""aff_2c7f8897d11435f4""]"
41423699,Vassallu F,"[""Vassallu Florencia""]",2,"[""aff_4692ada1b2336e9a"", ""aff_51ad578f18c547a8""]"
41423699,Venturato J,"[""Venturato Juliana""]",3,"[""aff_93e230e73595ef31"", ""aff_cf2f6dce46d7c2a1"", ""aff_f1035155a57362ca""]"
41423699,Walker A,"[""Walker Adam K""]",3,"[""aff_006a67a31f5e64be"", ""aff_6ae0796c5c72dd64"", ""aff_d37dcaf256b62523""]"
41423699,West P,"[""West Phillip K""]",2,"[""aff_4a7a18d8f37dd23e"", ""aff_93e230e73595ef31""]"
41423699,Wu H,"[""Wu Hao Yu""]",1,"[""aff_f1035155a57362ca""]"
41457365,Beltramone N,"[""Beltramone N""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41457365,Capurro C,"[""Capurro C""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41457365,Casal J,"[""Casal J J""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41457365,Celi A,"[""Celi A B""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41457365,Di Giusto G,"[""Di Giusto G""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41457365,Fanelli M,"[""Fanelli M A""]",1,"[""aff_bc9bae4b1da890fe""]"
41457365,Ford P,"[""Ford P""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41457365,Rivarola V,"[""Rivarola V""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41457365,Sterba J,"[""Sterba J J""]",2,"[""aff_234f94ad003faf17"", ""aff_d690604ea09bb1eb""]"
41489386,Arias L,"[""Arias Luciana Soledad""]",1,"[""aff_9e29cbfd5b404381""]"
41489386,Goldstein J,"[""Goldstein Jorge""]",1,"[""aff_08ca75b3ceb7596c""]"
41489386,Pinto A,"[""Pinto Alipio""]",1,"[""aff_08ca75b3ceb7596c""]"
41489386,Ramos-Aloi A,"[""Ramos-Aloi Ana Belén""]",1,"[""aff_08ca75b3ceb7596c""]"
41571758,Igaz L,"[""Igaz Lionel Muller""]",2,"[""aff_3722a6d3d1befe40"", ""aff_77562cdb26c7cd84""]"
41571758,Lacour A,"[""Lacour Ailín""]",2,"[""aff_6adeef7793aa5411"", ""aff_7a8dd683d82dcf1e""]"
41571758,Rayes D,"[""Rayes Diego""]",2,"[""aff_9064db81ef102fa7"", ""aff_91913fe89ca672a6""]"
41571758,Romussi S,"[""Romussi Stefano""]",2,"[""aff_6adeef7793aa5411"", ""aff_7a8dd683d82dcf1e""]"
41571758,Vassallu F,"[""Vassallu Florencia""]",2,"[""aff_09c035911b86ae00"", ""aff_65c3d20eeeccbccc""]"
41605341,Agostino P,"[""Agostino Patricia Veronica""]",1,"[""aff_08dfbc32dbf6da8c""]"
41605341,Carrasquillo Y,"[""Carrasquillo Yarimar""]",1,"[""aff_9eee224cc968b96e""]"
41605341,Kasanetz F,"[""Kasanetz Fernando""]",1,"[""aff_e5b447dea7e50670""]"
41605341,Perello M,"[""Perello Mario""]",1,"[""aff_fbcf8276c638690e""]"
41605341,Reynaldo M,"[""Reynaldo Mirta""]",1,"[""aff_2845dcbd2dcb5767""]"
41605341,Singh S,"[""Singh Sudhuman""]",1,"[""aff_fb87e38a127a3692""]"
41605341,Valdivia S,"[""Valdivia Spring""]",1,"[""aff_5010256eb15855bb""]"
41709136,Azevedo V,"[""Azevedo Vasco""]",1,"[""aff_337ca8bfb8191fcf""]"
41709136,Chatel J,"[""Chatel Jean-Marc""]",1,"[""aff_7de9f9d798aa4a99""]"
41709136,Ferrary Americo M,"[""Ferrary Américo Monique""]",2,"[""aff_337ca8bfb8191fcf"", ""aff_5bd39c8480985821""]"
41709136,Henry C,"[""Henry Céline""]",1,"[""aff_5bd39c8480985821""]"
41709136,Marques da Silva W,"[""Marques da Silva Wanderson""]",2,"[""aff_7583b4a982c698e9"", ""aff_d125b9f3ebccdf67""]"
41709136,Verano-Braga T,"[""Verano-Braga Tiago""]",1,"[""aff_070354f43eb57274""]"
41709136,Vilela Rodrigues T,"[""Vilela Rodrigues Thaís""]",2,"[""aff_337ca8bfb8191fcf"", ""aff_5bd39c8480985821""]"
41743514,Belluscio M,"[""Belluscio Mariano Andrés""]",2,"[""aff_28f56a705bedde3e"", ""aff_df41ac45a06a6f81""]"
41743514,Marini M,"[""Marini Micaela Betsabé""]",2,"[""aff_28f56a705bedde3e"", ""aff_7445d50103944537""]"
41743514,Martinez M,"[""Martínez María Cecilia""]",2,"[""aff_28f56a705bedde3e"", ""aff_7445d50103944537""]"
41743514,Murer M,"[""Murer Mario Gustavo""]",2,"[""aff_28f56a705bedde3e"", ""aff_df41ac45a06a6f81""]"
41800087,Fischer Sigel L,"[""Fischer Sigel Lilian K""]",2,"[""aff_453b7394e370894f"", ""aff_bcba04651d634aef""]"
41800087,Sanchez D,"[""Sánchez Daiana S""]",2,"[""aff_453b7394e370894f"", ""aff_bcba04651d634aef""]"
41800087,Silberstein C,"[""Silberstein Claudia""]",2,"[""aff_453b7394e370894f"", ""aff_bcba04651d634aef""]"
41800087,Zotta E,"[""Zotta Elsa""]",2,"[""aff_26f32e8cd0c26593"", ""aff_c0d1973a50415e48""]"
41817828,Belforte J,"[""Belforte Juan Emilio""]",2,"[""aff_8ee067b62cdb310b"", ""aff_f2f41d2c80be1556""]"
41817828,Gomez G,"[""Gomez Gimena""]",1,"[""aff_b77f12958008e9a3""]"
41817828,Murer M,"[""Murer Mario Gustavo""]",2,"[""aff_3b994d984444414f"", ""aff_7287ca77f71f37cc""]"
41817828,Paz R,"[""Paz Rodrigo Manuel""]",3,"[""aff_8ee067b62cdb310b"", ""aff_c3520b1a4102f885"", ""aff_f2f41d2c80be1556""]"
41817828,Rela L,"[""Rela Lorena""]",2,"[""aff_8ee067b62cdb310b"", ""aff_f2f41d2c80be1556""]"
41817828,Stahl A,"[""Stahl Agostina Mónica""]",2,"[""aff_3934ba44d29eec9c"", ""aff_8947a5bf05c4a166""]"
41817828,Taravini I,"[""Taravini Irene R E""]",1,"[""aff_58c74bc5422daae5""]"
41817828,Tubert C,"[""Tubert Cecilia""]",2,"[""aff_8ee067b62cdb310b"", ""aff_f2f41d2c80be1556""]"
41824201,Beltramone N,"[""Beltramone Natalia""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Capurro C,"[""Capurro Claudia""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Casal J,"[""Casal Juan Jose""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Celi A,"[""Celi Ana Beatriz""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Di Giusto G,"[""Di Giusto Gisela""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Ford P,"[""Ford Paula""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Grippo A,"[""Grippo Antonio""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Mechali A,"[""Mechali Ana""]",2,"[""aff_c6401d047eb855e2"", ""aff_e5f9c92d47206008""]"
41824201,Rivarola V,"[""Rivarola Valeria""]",2,"[""aff_2db4123a90143a16"", ""aff_9ac9bfd6578dd8ef""]"
41933672,Capurro C,"[""Capurro Claudia""]",1,"[""aff_e93a63dcf25df282""]"
41933672,Cocca M,"[""Cocca María Azul""]",1,"[""aff_e93a63dcf25df282""]"
41933672,Cutrera N,"[""Cutrera Nicolás""]",1,"[""aff_e93a63dcf25df282""]"
41933672,Di Giusto G,"[""Di Giusto Gisela""]",1,"[""aff_e93a63dcf25df282""]"
41933672,Echevarria M,"[""Echevarría Miriam""]",1,"[""aff_6a46eae90b4299c4""]"
41933672,Ford P,"[""Ford Paula""]",1,"[""aff_e93a63dcf25df282""]"
41933672,Netti V,"[""Netti Vanina""]",1,"[""aff_ad477e47d4fc5d69""]"
41950695,Damiano A,"[""Damiano A""]",1,"[""aff_84d7fd1c09ce8882""]"
