Author1,Author2,Weight
Garcia-Venzor A,Toiber D,1
Melamud L,Netti V,1
Casabona J,Cordoba M,1
Casabona J,Pasquini J,1
Casabona J,Murer M,1
Casabona J,Mostoslavsky G,1
Casabona J,Kauffman M,1
Casabona J,Gonzalez Moron D,1
Casabona J,Gonzalez J,1
Casabona J,Garcia C,1
Casabona J,Farias M,1
Casabona J,Consalvo D,1
Casabona J,Quinta H,1
Casabona J,Cavaliere Candedo V,1
Casabona J,Casalia M,1
Quintilio W,Sidhu S,1
Presta A,Sidhu S,1
Presta A,Sacerdoti F,1
Presta A,Quintilio W,1
Piazza R,Presta A,1
Moro A,Sidhu S,1
Casabona J,Pitossi F,1
Casabona J,Rela L,1
Sanhueza Salas L,Silberman D,1
Casalia M,Murer M,1
Cavaliere Candedo V,Farias M,1
Cavaliere Candedo V,Cordoba M,1
Cavaliere Candedo V,Consalvo D,1
Casalia M,Urbano F,1
Casalia M,Rela L,1
Casalia M,Quinta H,1
Casalia M,Pitossi F,1
Casalia M,Pasquini J,1
Casalia M,Mostoslavsky G,1
Casabona J,Urbano F,1
Casalia M,Kauffman M,1
Casalia M,Gonzalez Moron D,1
Casalia M,Gonzalez J,1
Casalia M,Garcia C,1
Casalia M,Farias M,1
Casalia M,Cordoba M,1
Casalia M,Consalvo D,1
Casalia M,Cavaliere Candedo V,1
Moro A,Presta A,1
Melo B,Sidhu S,1
Melo B,Sacerdoti F,1
Chen G,Presta A,1
Gomez F,Guth B,1
Ferreira R,Quintilio W,1
Ferreira R,Presta A,1
Ferreira R,Moro A,1
Ferreira R,Melo B,1
Ferreira R,Ibarra C,1
Ferreira R,Guth B,1
Chen G,Quintilio W,1
Chen G,Moro A,1
Melo B,Quintilio W,1
Chen G,Melo B,1
Chen G,Ibarra C,1
Chen G,Guth B,1
Amaral M,Presta A,1
Amaral M,Melo B,1
Amaral M,Guth B,1
Silberman D,Toiber D,1
Sanhueza Salas L,Toiber D,1
Gomez F,Melo B,1
Gomez F,Moro A,1
Gomez F,Presta A,1
Gomez F,Quintilio W,1
Melo B,Presta A,1
Melo B,Piazza R,1
Melo B,Moro A,1
Luz D,Presta A,1
Luz D,Melo B,1
Ibarra C,Sidhu S,1
Ibarra C,Presta A,1
Ibarra C,Melo B,1
Guth B,Sidhu S,1
Guth B,Sacerdoti F,1
Guth B,Quintilio W,1
Guth B,Presta A,1
Guth B,Piazza R,1
Guth B,Moro A,1
Guth B,Melo B,1
Guth B,Luz D,1
Guth B,Ibarra C,1
Bach C,Bomfim G,1
Garcia-Miranda P,Netti V,1
Collavini S,Veron Do Santos J,1
Aguilar L,Souza G,1
Asis S,Souza G,1
Asis S,Oliveira de Souza J,1
Asis S,Oliva G,1
Asis S,Mellado M,1
Asis S,Luczywo A,1
Asis S,Guido R,1
Asis S,Gonzalez L,1
Asis S,Casal J,1
Aguilar L,Oliveira de Souza J,1
Casal J,Guido R,1
Aguilar L,Oliva G,1
Aguilar L,Mellado M,1
Aguilar L,Luczywo A,1
Aguilar L,Guido R,1
Aguilar L,Gonzalez L,1
Aguilar L,Casal J,1
Aguilar L,Asis S,1
Aguiar A,Souza G,1
Casal J,Gonzalez L,1
Casal J,Luczywo A,1
Mellado M,Oliveira de Souza J,1
Guido R,Luczywo A,1
Luczywo A,Souza G,1
Luczywo A,Oliveira de Souza J,1
Luczywo A,Oliva G,1
Luczywo A,Mellado M,1
Guido R,Souza G,1
Guido R,Oliveira de Souza J,1
Guido R,Oliva G,1
Guido R,Mellado M,1
Gonzalez L,Souza G,1
Casal J,Mellado M,1
Gonzalez L,Oliveira de Souza J,1
Gonzalez L,Oliva G,1
Gonzalez L,Mellado M,1
Gonzalez L,Luczywo A,1
Gonzalez L,Guido R,1
Casal J,Souza G,1
Casal J,Oliveira de Souza J,1
Casal J,Oliva G,1
Aguiar A,Oliva G,1
Aguiar A,Mellado M,1
Aguiar A,Luczywo A,1
Donnelly-Kehoe P,Pascariello G,1
Kochen S,Seoane P,1
Kochen S,Princich J,1
Kochen S,Pascariello G,1
Kochen S,Nasimbera A,1
Donnelly-Kehoe P,Veron Do Santos J,1
Donnelly-Kehoe P,Vallejo-Azar M,1
Donnelly-Kehoe P,Seoane P,1
Donnelly-Kehoe P,Princich J,1
Donnelly-Kehoe P,Nasimbera A,1
Aguiar A,Guido R,1
Donnelly-Kehoe P,Kochen S,1
Deleglise A,Veron Do Santos J,1
Deleglise A,Vallejo-Azar M,1
Deleglise A,Seoane P,1
Deleglise A,Princich J,1
Deleglise A,Pascariello G,1
Deleglise A,Nasimbera A,1
Deleglise A,Kochen S,1
Kochen S,Vallejo-Azar M,1
Kochen S,Veron Do Santos J,1
Nasimbera A,Pascariello G,1
Nasimbera A,Princich J,1
Aguiar A,Gonzalez L,1
Aguiar A,Casal J,1
Aguiar A,Asis S,1
Aguiar A,Aguilar L,1
Vallejo-Azar M,Veron Do Santos J,1
Seoane P,Veron Do Santos J,1
Seoane P,Vallejo-Azar M,1
Princich J,Veron Do Santos J,1
Princich J,Vallejo-Azar M,1
Princich J,Seoane P,1
Pascariello G,Veron Do Santos J,1
Pascariello G,Vallejo-Azar M,1
Pascariello G,Seoane P,1
Pascariello G,Princich J,1
Nasimbera A,Veron Do Santos J,1
Nasimbera A,Vallejo-Azar M,1
Nasimbera A,Seoane P,1
Mellado M,Oliva G,1
Mellado M,Souza G,1
Garcia-Miranda P,Melamud L,1
Hattab C,Ostuni M,1
Molineris M,Schwarzbaum P,1
Molineris M,Schachter J,1
Molineris M,Rinaldi D,1
Molineris M,Ostuni M,1
Hattab C,Sevigny J,1
Hattab C,Schwarzbaum P,1
Hattab C,Schachter J,1
Hattab C,Rinaldi D,1
Hattab C,Molineris M,1
Ostuni M,Rinaldi D,1
Gonzalez-Lebrero R,Sevigny J,1
Gonzalez-Lebrero R,Schwarzbaum P,1
Gonzalez-Lebrero R,Schachter J,1
Gonzalez-Lebrero R,Rinaldi D,1
Gonzalez-Lebrero R,Ostuni M,1
Gonzalez-Lebrero R,Molineris M,1
Gonzalez-Lebrero R,Hattab C,1
Faillace M,Sevigny J,1
Molineris M,Sevigny J,1
Ostuni M,Schachter J,1
Oliva G,Oliveira de Souza J,1
Di Giusto G,Garcia-Miranda P,1
Ford P,Melamud L,1
Ford P,Garcia-Miranda P,1
Fernandez J,Melamud L,1
Fernandez J,Garcia-Miranda P,1
Echevarria M,Melamud L,1
Echevarria M,Garcia-Miranda P,1
Echevarria M,Fernandez J,1
Di Giusto G,Melamud L,1
Capurro C,Melamud L,1
Ostuni M,Schwarzbaum P,1
Capurro C,Garcia-Miranda P,1
Schwarzbaum P,Sevigny J,1
Schachter J,Sevigny J,1
Schachter J,Schwarzbaum P,1
Rinaldi D,Sevigny J,1
Rinaldi D,Schwarzbaum P,1
Rinaldi D,Schachter J,1
Ostuni M,Sevigny J,1
Faillace M,Schwarzbaum P,1
Faillace M,Schachter J,1
Faillace M,Rinaldi D,1
Alvarez C,Corradi G,1
Alvarez C,Sevigny J,1
Alvarez C,Schachter J,1
Alvarez C,Rinaldi D,1
Alvarez C,Ostuni M,1
Alvarez C,Molineris M,1
Alvarez C,Hattab C,1
Alvarez C,Gonzalez-Lebrero R,1
Alvarez C,Faillace M,1
Amaral M,Silberstein C,1
Faillace M,Ostuni M,1
Amaral M,Sanchez D,1
Amaral M,Fischer Sigel L,1
Pafundo D,Pretell Annan C,1
Fulginiti N,Pretell Annan C,1
Fulginiti N,Pafundo D,1
Belforte J,Fulginiti N,1
Oliveira de Souza J,Souza G,1
Oliva G,Souza G,1
Bazzi Z,Corradi G,1
Bazzi Z,Faillace M,1
Bazzi Z,Gonzalez-Lebrero R,1
Bazzi Z,Hattab C,1
Faillace M,Molineris M,1
Faillace M,Hattab C,1
Faillace M,Gonzalez-Lebrero R,1
Corradi G,Sevigny J,1
Corradi G,Schwarzbaum P,1
Corradi G,Schachter J,1
Corradi G,Rinaldi D,1
Corradi G,Ostuni M,1
Corradi G,Molineris M,1
Corradi G,Hattab C,1
Corradi G,Gonzalez-Lebrero R,1
Corradi G,Faillace M,1
Bazzi Z,Sevigny J,1
Bazzi Z,Schachter J,1
Bazzi Z,Rinaldi D,1
Bazzi Z,Ostuni M,1
Bazzi Z,Molineris M,1
Alsina R,Tavella M,1
Alsina R,Rubinstein M,1
Alsina R,Ferran J,1
Gomez G,Olguin-Albuerne M,1
Gomez G,Schellino R,1
Gomez G,Roig-Puiggros S,1
Gomez G,Ribeiro M,1
Gomez G,Ramos-Hryb A,1
Gomez G,Radiske A,1
Gomez G,Pradhan J,1
Gomez G,Paraiso-Luna J,1
Gomez G,Oliveira M,1
Gomez G,Meier S,1
Gomez G,Singh S,1
Gomez G,Mazengenya P,1
Gomez G,Lunghi G,1
Gomez G,Lopez M,1
Gomez G,Kiffer F,1
Gomez G,Karikari T,1
Gomez G,Hoque A,1
Gomez G,Grassi S,1
Davimes J,Vigouroux R,1
Gomez G,Selles M,1
Gomez G,Theotokis P,1
Grassi S,Vigouroux R,1
Grassi S,Paraiso-Luna J,1
Grassi S,Singh S,1
Grassi S,Selles M,1
Grassi S,Schellino R,1
Grassi S,Roig-Puiggros S,1
Grassi S,Ribeiro M,1
Grassi S,Ramos-Hryb A,1
Grassi S,Radiske A,1
Grassi S,Pradhan J,1
Grassi S,Oliveira M,1
Gomez G,Vigouroux R,1
Grassi S,Olguin-Albuerne M,1
Grassi S,Meier S,1
Grassi S,Mazengenya P,1
Grassi S,Lunghi G,1
Grassi S,Lopez M,1
Grassi S,Kiffer F,1
Grassi S,Karikari T,1
Grassi S,Hoque A,1
Davimes J,Theotokis P,1
Davimes J,Singh S,1
Davimes J,Selles M,1
Chiou B,Olguin-Albuerne M,1
Chiou B,Schellino R,1
Chiou B,Roig-Puiggros S,1
Chiou B,Ribeiro M,1
Chiou B,Ramos-Hryb A,1
Chiou B,Radiske A,1
Chiou B,Pradhan J,1
Chiou B,Paraiso-Luna J,1
Chiou B,Oliveira M,1
Chiou B,Meier S,1
Davimes J,Schellino R,1
Chiou B,Mazengenya P,1
Chiou B,Lunghi G,1
Chiou B,Lopez M,1
Chiou B,Kiffer F,1
Chiou B,Karikari T,1
Chiou B,Hoque A,1
Chiou B,Grassi S,1
Chiou B,Gomez G,1
Chiou B,Selles M,1
Chiou B,Singh S,1
Chiou B,Theotokis P,1
Chiou B,Vigouroux R,1
Davimes J,Roig-Puiggros S,1
Davimes J,Ribeiro M,1
Davimes J,Ramos-Hryb A,1
Davimes J,Radiske A,1
Davimes J,Pradhan J,1
Davimes J,Paraiso-Luna J,1
Davimes J,Oliveira M,1
Davimes J,Olguin-Albuerne M,1
Davimes J,Meier S,1
Davimes J,Mazengenya P,1
Davimes J,Lunghi G,1
Davimes J,Lopez M,1
Davimes J,Kiffer F,1
Davimes J,Karikari T,1
Davimes J,Hoque A,1
Davimes J,Grassi S,1
Davimes J,Gomez G,1
Grassi S,Theotokis P,1
Hoque A,Karikari T,1
Chedotal A,Vigouroux R,1
Lopez M,Lunghi G,1
Lopez M,Ramos-Hryb A,1
Lopez M,Radiske A,1
Lopez M,Pradhan J,1
Lopez M,Paraiso-Luna J,1
Lopez M,Oliveira M,1
Lopez M,Olguin-Albuerne M,1
Lopez M,Meier S,1
Lopez M,Mazengenya P,1
Kiffer F,Vigouroux R,1
Lopez M,Roig-Puiggros S,1
Kiffer F,Theotokis P,1
Kiffer F,Singh S,1
Kiffer F,Selles M,1
Kiffer F,Schellino R,1
Kiffer F,Roig-Puiggros S,1
Kiffer F,Ribeiro M,1
Kiffer F,Ramos-Hryb A,1
Kiffer F,Radiske A,1
Lopez M,Ribeiro M,1
Lopez M,Schellino R,1
Hoque A,Kiffer F,1
Lunghi G,Radiske A,1
Lunghi G,Vigouroux R,1
Lunghi G,Theotokis P,1
Lunghi G,Singh S,1
Lunghi G,Selles M,1
Lunghi G,Schellino R,1
Lunghi G,Roig-Puiggros S,1
Lunghi G,Ribeiro M,1
Lunghi G,Ramos-Hryb A,1
Lunghi G,Pradhan J,1
Lopez M,Selles M,1
Lunghi G,Paraiso-Luna J,1
Lunghi G,Oliveira M,1
Lunghi G,Olguin-Albuerne M,1
Lunghi G,Meier S,1
Lunghi G,Mazengenya P,1
Lopez M,Vigouroux R,1
Lopez M,Theotokis P,1
Lopez M,Singh S,1
Kiffer F,Pradhan J,1
Kiffer F,Paraiso-Luna J,1
Kiffer F,Oliveira M,1
Hoque A,Ramos-Hryb A,1
Karikari T,Kiffer F,1
Hoque A,Vigouroux R,1
Hoque A,Theotokis P,1
Hoque A,Singh S,1
Hoque A,Selles M,1
Hoque A,Schellino R,1
Hoque A,Roig-Puiggros S,1
Hoque A,Ribeiro M,1
Hoque A,Radiske A,1
Kiffer F,Olguin-Albuerne M,1
Hoque A,Pradhan J,1
Hoque A,Paraiso-Luna J,1
Hoque A,Oliveira M,1
Hoque A,Olguin-Albuerne M,1
Hoque A,Meier S,1
Hoque A,Mazengenya P,1
Hoque A,Lunghi G,1
Hoque A,Lopez M,1
Karikari T,Lopez M,1
Karikari T,Lunghi G,1
Karikari T,Mazengenya P,1
Karikari T,Meier S,1
Kiffer F,Meier S,1
Kiffer F,Mazengenya P,1
Kiffer F,Lunghi G,1
Kiffer F,Lopez M,1
Karikari T,Vigouroux R,1
Karikari T,Theotokis P,1
Karikari T,Singh S,1
Karikari T,Selles M,1
Karikari T,Schellino R,1
Karikari T,Roig-Puiggros S,1
Karikari T,Ribeiro M,1
Karikari T,Ramos-Hryb A,1
Karikari T,Radiske A,1
Karikari T,Pradhan J,1
Karikari T,Paraiso-Luna J,1
Karikari T,Oliveira M,1
Karikari T,Olguin-Albuerne M,1
Chiou B,Davimes J,1
Chedotal A,Theotokis P,1
Alsina R,Bello E,1
Fernandez J,Ventre J,1
Bortman G,Sanjuan N,1
Bortman G,Ochoa F,1
Bortman G,Netti V,1
Bortman G,Morales C,1
Politi M,Ventre J,1
Lagree P,Ventre J,1
Ghigo A,Ventre J,1
Gaudric J,Ventre J,1
Capurro C,Ventre J,1
Capurro C,Ochoa F,1
Capurro C,Lagree P,1
Capurro C,Ghigo A,1
Armentano R,Ventre J,1
Armentano R,Politi M,1
Armentano R,Lagree P,1
Armentano R,Ghigo A,1
Armentano R,Gaudric J,1
Armentano R,Fernandez J,1
Capurro C,Morales C,1
Capurro C,Sanjuan N,1
Martinez N,Seyahian E,1
Netti V,Piazza A,1
Damiano A,Reca A,1
Politi M,Sanjuan N,1
Piazza A,Sanjuan N,1
Ochoa F,Sanjuan N,1
Ochoa F,Politi M,1
Ochoa F,Piazza A,1
Netti V,Sanjuan N,1
Netti V,Politi M,1
Netti V,Ochoa F,1
Ferreyra R,Morales C,1
Morales C,Sanjuan N,1
Morales C,Politi M,1
Morales C,Piazza A,1
Morales C,Ochoa F,1
Morales C,Netti V,1
Ferreyra R,Sanjuan N,1
Ferreyra R,Ochoa F,1
Ferreyra R,Netti V,1
Armentano R,Capurro C,1
Carre E,Politi M,1
Carre E,Gaudric J,1
Armando I,Sanchez D,1
Keifman E,Ruiz-DeDiego I,1
Keifman E,Pafundo D,1
Fischer Sigel L,Vlachovsky S,1
Fischer Sigel L,Oddo E,1
Fischer Sigel L,Ibarra F,1
Azurmendi P,Fischer Sigel L,1
Armando I,Vlachovsky S,1
Armando I,Silberstein C,1
Armando I,Oddo E,1
Carre E,Fullana J,1
Armando I,Ibarra F,1
Armando I,Fischer Sigel L,1
Armando I,Azurmendi P,1
Merlo E,Pagani M,1
Gonzalez-Hoyos I,Politei J,1
Suarez L,Taravini I,1
Rela L,Suarez L,1
Murer M,Suarez L,1
Keifman E,Solis O,1
Moratalla R,Pafundo D,1
Moratalla R,Paz R,1
Moratalla R,Ruiz-DeDiego I,1
Carre E,Fernandez J,1
Capurro C,Fullana J,1
Capurro C,Carre E,1
Nieva G,Silva P,1
Feld M,Millan J,1
Reppetti J,Sierra M,1
Martinez N,Sierra M,1
Farina M,Sierra M,1
Etcheverry T,Sierra M,1
Ruiz-DeDiego I,Solis O,1
Paz R,Solis O,1
Paz R,Ruiz-DeDiego I,1
Pafundo D,Solis O,1
Pafundo D,Ruiz-DeDiego I,1
Pafundo D,Paz R,1
Murer M,Ruiz-DeDiego I,1
Murer M,Pafundo D,1
Martinez N,Reca A,1
Medina Y,Reca A,1
Chedotal A,Singh S,1
Bocai N,Pradhan J,1
Bocai N,Theotokis P,1
Bocai N,Singh S,1
Bocai N,Selles M,1
Bocai N,Schellino R,1
Bocai N,Roig-Puiggros S,1
Bocai N,Ribeiro M,1
Bocai N,Ramos-Hryb A,1
Bocai N,Radiske A,1
Bocai N,Paraiso-Luna J,1
Chedotal A,Chiou B,1
Bocai N,Oliveira M,1
Bocai N,Olguin-Albuerne M,1
Bocai N,Meier S,1
Bocai N,Mazengenya P,1
Bocai N,Lunghi G,1
Bocai N,Lopez M,1
Bocai N,Kiffer F,1
Bocai N,Karikari T,1
Bocai N,Vigouroux R,1
Chedotal A,Davimes J,1
Medina Y,Seyahian E,1
Chedotal A,Oliveira M,1
Chedotal A,Selles M,1
Chedotal A,Schellino R,1
Chedotal A,Roig-Puiggros S,1
Chedotal A,Ribeiro M,1
Chedotal A,Ramos-Hryb A,1
Chedotal A,Radiske A,1
Chedotal A,Pradhan J,1
Chedotal A,Paraiso-Luna J,1
Chedotal A,Olguin-Albuerne M,1
Chedotal A,Gomez G,1
Chedotal A,Meier S,1
Chedotal A,Mazengenya P,1
Chedotal A,Lunghi G,1
Chedotal A,Lopez M,1
Chedotal A,Kiffer F,1
Chedotal A,Karikari T,1
Chedotal A,Hoque A,1
Chedotal A,Grassi S,1
Bocai N,Hoque A,1
Bocai N,Grassi S,1
Bocai N,Gomez G,1
Pizzoni A,White A,1
Beckman D,Hoque A,1
Beckman D,Grassi S,1
Beckman D,Gomez G,1
Beckman D,Davimes J,1
Beckman D,Chiou B,1
Beckman D,Chedotal A,1
Beckman D,Bocai N,1
Rivarola V,White A,1
Ford P,White A,1
Bocai N,Davimes J,1
Di Giusto G,White A,1
Capurro C,White A,1
Beltramone N,White A,1
Seyahian E,Szpilbarg N,1
Reppetti J,Seyahian E,1
Reca A,Szpilbarg N,1
Reca A,Seyahian E,1
Reca A,Reppetti J,1
Beckman D,Karikari T,1
Beckman D,Kiffer F,1
Beckman D,Lopez M,1
Beckman D,Lunghi G,1
Bocai N,Chiou B,1
Bocai N,Chedotal A,1
Beckman D,Vigouroux R,1
Beckman D,Theotokis P,1
Beckman D,Singh S,1
Beckman D,Selles M,1
Beckman D,Schellino R,1
Beckman D,Roig-Puiggros S,1
Beckman D,Ribeiro M,1
Beckman D,Ramos-Hryb A,1
Beckman D,Radiske A,1
Beckman D,Pradhan J,1
Beckman D,Paraiso-Luna J,1
Beckman D,Oliveira M,1
Beckman D,Olguin-Albuerne M,1
Beckman D,Meier S,1
Beckman D,Mazengenya P,1
Mazengenya P,Meier S,1
Mazengenya P,Olguin-Albuerne M,1
Mazengenya P,Oliveira M,1
Alvarez R,Zold C,1
Bartke A,Mccallum G,1
Bartke A,Matzkin M,1
Bartke A,Gonzalez L,1
Bartke A,Frungieri M,1
Bartke A,Freund T,1
Bartke A,Fang Y,1
Bartke A,Cicconi N,1
Pafundo D,Zold C,1
Alvarez R,Pafundo D,1
Bartke A,Miquet J,1
Shadmehr R,Villalta J,1
Lerner G,Villalta J,1
Jacobacci F,Villalta J,1
Jacobacci F,Shadmehr R,1
Caffaro P,Villalta J,1
Caffaro P,Shadmehr R,1
Caffaro P,Jacobacci F,1
Albert S,Villalta J,1
Bartke A,Micucci G,1
Bartke A,Muia N,1
Fang Y,Matzkin M,1
Cicconi N,Micucci G,1
Fang Y,Frungieri M,1
Fang Y,Freund T,1
Cicconi N,Zotta E,1
Cicconi N,Valquinta S,1
Cicconi N,Sotelo A,1
Cicconi N,Piazza V,1
Cicconi N,Muia N,1
Cicconi N,Miquet J,1
Cicconi N,Mccallum G,1
Bartke A,Piazza V,1
Cicconi N,Matzkin M,1
Cicconi N,Gonzalez L,1
Cicconi N,Frungieri M,1
Cicconi N,Freund T,1
Cicconi N,Fang Y,1
Bartke A,Zotta E,1
Bartke A,Valquinta S,1
Bartke A,Sotelo A,1
Albert S,Jacobacci F,1
Albert S,Caffaro P,1
Sosa-Macias M,Souto P,1
Garcia-Violini D,Herreras O,1
Herreras O,Sanchez-Pena R,1
Herreras O,Piriz J,1
Herreras O,Mosqueira A,1
Herreras O,Makarova J,1
Garcia-Violini D,Sanchez-Pena R,1
Garcia-Violini D,Piriz J,1
Garcia-Violini D,Mosqueira A,1
Garcia-Violini D,Makarova J,1
Bertone-Cueto N,Sanchez-Pena R,1
Martinez-Aguilar G,Souto P,1
Bertone-Cueto N,Piriz J,1
Bertone-Cueto N,Mosqueira A,1
Bertone-Cueto N,Makarova J,1
Bertone-Cueto N,Herreras O,1
Bertone-Cueto N,Garcia-Violini D,1
Belluscio M,Sanchez-Pena R,1
Belluscio M,Piriz J,1
Belluscio M,Mosqueira A,1
Makarova J,Mosqueira A,1
Makarova J,Piriz J,1
Makarova J,Sanchez-Pena R,1
Mosqueira A,Piriz J,1
Martinez-Aguilar G,Sosa-Macias M,1
Lima V,Martinez-Aguilar G,1
Giachini F,Martinez-Aguilar G,1
Galaviz-Hernandez C,Souto P,1
Galaviz-Hernandez C,Martinez-Aguilar G,1
Escudero C,Martinez-Aguilar G,1
Damiano A,Martinez-Aguilar G,1
Blanco-Castaneda R,Souto P,1
Blanco-Castaneda R,Martinez-Aguilar G,1
Blanco-Castaneda R,Lima V,1
Barragan-Zuniga L,Souto P,1
Barragan-Zuniga L,Martinez-Aguilar G,1
Barragan-Zuniga L,Lima V,1
Nunez-Goluboay K,Pinto A,1
Goldstein J,Nunez-Goluboay K,1
Piriz J,Sanchez-Pena R,1
Mosqueira A,Sanchez-Pena R,1
Fang Y,Gonzalez L,1
Fang Y,Mccallum G,1
Mazengenya P,Paraiso-Luna J,1
Micucci G,Muia N,1
Miquet J,Valquinta S,1
Miquet J,Sotelo A,1
Miquet J,Piazza V,1
Miquet J,Muia N,1
Micucci G,Zotta E,1
Micucci G,Valquinta S,1
Micucci G,Sotelo A,1
Micucci G,Piazza V,1
Micucci G,Miquet J,1
Muia N,Piazza V,1
Mccallum G,Zotta E,1
Mccallum G,Valquinta S,1
Mccallum G,Sotelo A,1
Mccallum G,Piazza V,1
Mccallum G,Muia N,1
Mccallum G,Miquet J,1
Mccallum G,Micucci G,1
Matzkin M,Zotta E,1
Miquet J,Zotta E,1
Muia N,Sotelo A,1
Fang Y,Micucci G,1
Ballarini F,Canepa E,1
Chertoff M,Igaz L,1
Canepa E,Igaz L,1
Canepa E,Chertoff M,1
Berardino B,Igaz L,1
Berardino B,Chertoff M,1
Berardino B,Canepa E,1
Ballarini F,Igaz L,1
Ballarini F,Chertoff M,1
Ballarini F,Berardino B,1
Muia N,Valquinta S,1
Di Ciano L,Sanchez D,1
Valquinta S,Zotta E,1
Sotelo A,Zotta E,1
Sotelo A,Valquinta S,1
Piazza V,Zotta E,1
Piazza V,Valquinta S,1
Piazza V,Sotelo A,1
Muia N,Zotta E,1
Matzkin M,Valquinta S,1
Matzkin M,Sotelo A,1
Matzkin M,Piazza V,1
Freund T,Mccallum G,1
Frungieri M,Gonzalez L,1
Freund T,Zotta E,1
Freund T,Valquinta S,1
Freund T,Sotelo A,1
Freund T,Piazza V,1
Freund T,Muia N,1
Freund T,Miquet J,1
Freund T,Micucci G,1
Freund T,Matzkin M,1
Matzkin M,Muia N,1
Freund T,Gonzalez L,1
Freund T,Frungieri M,1
Fang Y,Zotta E,1
Fang Y,Valquinta S,1
Fang Y,Sotelo A,1
Fang Y,Piazza V,1
Fang Y,Muia N,1
Fang Y,Miquet J,1
Frungieri M,Matzkin M,1
Frungieri M,Mccallum G,1
Frungieri M,Micucci G,1
Frungieri M,Miquet J,1
Matzkin M,Miquet J,1
Matzkin M,Micucci G,1
Matzkin M,Mccallum G,1
Gonzalez L,Zotta E,1
Gonzalez L,Valquinta S,1
Gonzalez L,Sotelo A,1
Gonzalez L,Piazza V,1
Gonzalez L,Muia N,1
Gonzalez L,Miquet J,1
Gonzalez L,Micucci G,1
Gonzalez L,Mccallum G,1
Gonzalez L,Matzkin M,1
Frungieri M,Zotta E,1
Frungieri M,Valquinta S,1
Frungieri M,Sotelo A,1
Frungieri M,Piazza V,1
Frungieri M,Muia N,1
Belluscio M,Makarova J,1
Belluscio M,Herreras O,1
Belluscio M,Garcia-Violini D,1
Paraiso-Luna J,Selles M,1
Pradhan J,Schellino R,1
Pradhan J,Roig-Puiggros S,1
Pradhan J,Ribeiro M,1
Pradhan J,Ramos-Hryb A,1
Pradhan J,Radiske A,1
Paraiso-Luna J,Vigouroux R,1
Paraiso-Luna J,Theotokis P,1
Paraiso-Luna J,Singh S,1
Paraiso-Luna J,Schellino R,1
Pradhan J,Singh S,1
Paraiso-Luna J,Roig-Puiggros S,1
Paraiso-Luna J,Ribeiro M,1
Paraiso-Luna J,Ramos-Hryb A,1
Paraiso-Luna J,Radiske A,1
Paraiso-Luna J,Pradhan J,1
Oliveira M,Vigouroux R,1
Oliveira M,Theotokis P,1
Oliveira M,Singh S,1
Pradhan J,Selles M,1
Pradhan J,Theotokis P,1
Belluscio M,Bertone-Cueto N,1
Ramos-Hryb A,Roig-Puiggros S,1
Ribeiro M,Selles M,1
Ribeiro M,Schellino R,1
Ribeiro M,Roig-Puiggros S,1
Ramos-Hryb A,Vigouroux R,1
Ramos-Hryb A,Theotokis P,1
Ramos-Hryb A,Singh S,1
Ramos-Hryb A,Selles M,1
Ramos-Hryb A,Schellino R,1
Ramos-Hryb A,Ribeiro M,1
Pradhan J,Vigouroux R,1
Radiske A,Vigouroux R,1
Radiske A,Theotokis P,1
Radiske A,Singh S,1
Radiske A,Selles M,1
Radiske A,Schellino R,1
Radiske A,Roig-Puiggros S,1
Radiske A,Ribeiro M,1
Radiske A,Ramos-Hryb A,1
Oliveira M,Selles M,1
Oliveira M,Schellino R,1
Oliveira M,Roig-Puiggros S,1
Mazengenya P,Vigouroux R,1
Meier S,Roig-Puiggros S,1
Meier S,Ribeiro M,1
Meier S,Ramos-Hryb A,1
Meier S,Radiske A,1
Meier S,Pradhan J,1
Meier S,Paraiso-Luna J,1
Meier S,Oliveira M,1
Meier S,Olguin-Albuerne M,1
Mazengenya P,Theotokis P,1
Oliveira M,Ribeiro M,1
Mazengenya P,Singh S,1
Mazengenya P,Selles M,1
Mazengenya P,Schellino R,1
Mazengenya P,Roig-Puiggros S,1
Mazengenya P,Ribeiro M,1
Mazengenya P,Ramos-Hryb A,1
Mazengenya P,Radiske A,1
Mazengenya P,Pradhan J,1
Meier S,Schellino R,1
Meier S,Selles M,1
Meier S,Singh S,1
Meier S,Theotokis P,1
Oliveira M,Ramos-Hryb A,1
Oliveira M,Radiske A,1
Oliveira M,Pradhan J,1
Oliveira M,Paraiso-Luna J,1
Olguin-Albuerne M,Vigouroux R,1
Olguin-Albuerne M,Theotokis P,1
Olguin-Albuerne M,Singh S,1
Olguin-Albuerne M,Selles M,1
Olguin-Albuerne M,Schellino R,1
Olguin-Albuerne M,Roig-Puiggros S,1
Olguin-Albuerne M,Ribeiro M,1
Olguin-Albuerne M,Ramos-Hryb A,1
Olguin-Albuerne M,Radiske A,1
Olguin-Albuerne M,Pradhan J,1
Olguin-Albuerne M,Paraiso-Luna J,1
Olguin-Albuerne M,Oliveira M,1
Meier S,Vigouroux R,1
Ribeiro M,Singh S,1
Ribeiro M,Theotokis P,1
Ribeiro M,Vigouroux R,1
Granado N,Solis O,1
Maldonado R,Trullas R,1
Maldonado R,Solis O,1
Maldonado R,Sanz-Magro A,1
Maldonado R,Podlesniy P,1
Maldonado R,Murer M,1
